Dataset,Dataset_Size,Model,labellingType,NumberOfTopic,Computation_Time,Acc_classesReport,F1_ScoreScore,Precision_ScoreScore,Recall_ScoreScore,Accuracy_ScoreScore
cybertweets,14414,UBERTopic,0day,140,481.1243739128113,"[[1.00000000e+00 6.03960396e-01 7.53086420e-01 1.01000000e+02]
 [9.80970504e-01 1.00000000e+00 9.90393852e-01 2.06200000e+03]
 [9.81507166e-01 9.81507166e-01 9.81507166e-01 9.81507166e-01]
 [9.90485252e-01 8.01980198e-01 8.71740136e-01 2.16300000e+03]
 [9.81859075e-01 9.81507166e-01 9.79312922e-01 2.16300000e+03]]",0.9759312377353688,0.977276804,0.9782709200184928,0.9805825242718448
cybertweets,14414,UBERTopic,0day,150,556.5847969055176,"[[8.90909091e-01 4.85148515e-01 6.28205128e-01 1.01000000e+02]
 [9.75332068e-01 9.97090204e-01 9.86091127e-01 2.06200000e+03]
 [9.73185391e-01 9.73185391e-01 9.73185391e-01 9.73185391e-01]
 [9.33120580e-01 7.41119359e-01 8.07148128e-01 2.16300000e+03]
 [9.71389988e-01 9.73185391e-01 9.69379853e-01 2.16300000e+03]]",0.9695541744926642,0.974227765,0.9741100323624596,0.9805825242718448
cybertweets,14414,UBERTopic,botnet,20,644.7142968177795,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.07000000e+02]
 [9.50531669e-01 1.00000000e+00 9.74638540e-01 2.05600000e+03]
 [9.50531669e-01 9.50531669e-01 9.50531669e-01 9.50531669e-01]
 [4.75265834e-01 5.00000000e-01 4.87319270e-01 2.16300000e+03]
 [9.03510454e-01 9.50531669e-01 9.26424798e-01 2.16300000e+03]]",0.9264247980181678,0.9035104537306172,0.9505316689782708,0.9505316689782708
cybertweets,14414,UBERTopic,botnet,30,565.8963162899017,"[[8.78787879e-01 2.71028037e-01 4.14285714e-01 1.07000000e+02]
 [9.63380282e-01 9.98054475e-01 9.80410893e-01 2.05600000e+03]
 [9.62089690e-01 9.62089690e-01 9.62089690e-01 9.62089690e-01]
 [9.21084080e-01 6.34541256e-01 6.97348304e-01 2.16300000e+03]
 [9.59195637e-01 9.62089690e-01 9.52405626e-01 2.16300000e+03]]",0.952405626,0.9591956367014484,0.96208969,0.960702728
cybertweets,14414,UBERTopic,botnet,40,593.4069762,"[[8.08510638e-01 3.55140187e-01 4.93506494e-01 1.07000000e+02]
 [9.67391304e-01 9.95622568e-01 9.81303931e-01 2.05600000e+03]
 [9.63938974e-01 9.63938974e-01 9.63938974e-01 9.63938974e-01]
 [8.87950971e-01 6.75381378e-01 7.37405212e-01 2.16300000e+03]
 [9.59531743e-01 9.63938974e-01 9.57173406e-01 2.16300000e+03]]",0.9571734058604456,0.959531743,0.9639389736477116,0.9616273693943596
cybertweets,14414,UBERTopic,botnet,50,584.0688732,"[[9.21568627e-01 4.39252336e-01 5.94936709e-01 1.07000000e+02]
 [9.71590909e-01 9.98054475e-01 9.84644914e-01 2.05600000e+03]
 [9.70411466e-01 9.70411466e-01 9.70411466e-01 9.70411466e-01]
 [9.46579768e-01 7.18653406e-01 7.89790811e-01 2.16300000e+03]
 [9.69116390e-01 9.70411466e-01 9.65366699e-01 2.16300000e+03]]",0.9653666991523474,0.9691163903042828,0.9704114655570968,0.9625
cybertweets,14414,UBERTopic,botnet,60,450.3334314823151,"[[9.04761905e-01 3.55140187e-01 5.10067114e-01 1.07000000e+02]
 [9.67468175e-01 9.98054475e-01 9.82523342e-01 2.05600000e+03]
 [9.66250578e-01 9.66250578e-01 9.66250578e-01 9.66250578e-01]
 [9.36115040e-01 6.76597331e-01 7.46295228e-01 2.16300000e+03]
 [9.64366201e-01 9.66250578e-01 9.59151721e-01 2.16300000e+03]]",0.957958598,0.961338597,0.9648636153490524,0.964401294
cybertweets,14414,UBERTopic,botnet,70,456.86955404281616,"[[7.33333333e-01 3.08411215e-01 4.34210526e-01 1.07000000e+02]
 [9.65061379e-01 9.94163424e-01 9.79396263e-01 2.05600000e+03]
 [9.60240407e-01 9.60240407e-01 9.60240407e-01 9.60240407e-01]
 [8.49197356e-01 6.51287320e-01 7.06803394e-01 2.16300000e+03]
 [9.53598179e-01 9.60240407e-01 9.52426834e-01 2.16300000e+03]]",0.9524268341081256,0.9535981790059184,0.9602404068423486,0.9611650485436892
cybertweets,14414,UBERTopic,botnet,80,438.7300488948822,"[[8.65671642e-01 5.42056075e-01 6.66666667e-01 1.07000000e+02]
 [9.76622137e-01 9.95622568e-01 9.86030829e-01 2.05600000e+03]
 [9.73185391e-01 9.73185391e-01 9.73185391e-01 9.73185391e-01]
 [9.21146890e-01 7.68839321e-01 8.26348748e-01 2.16300000e+03]
 [9.71133602e-01 9.73185391e-01 9.70232416e-01 2.16300000e+03]]",0.9696254765473216,0.9705902348304116,0.9727230698104484,0.9667128987517336
cybertweets,14414,UBERTopic,botnet,90,472.1971225738525,"[[8.50000000e-01 4.76635514e-01 6.10778443e-01 1.07000000e+02]
 [9.73371374e-01 9.95622568e-01 9.84371243e-01 2.05600000e+03]
 [9.69949145e-01 9.69949145e-01 9.69949145e-01 9.69949145e-01]
 [9.11685687e-01 7.36129041e-01 7.97574843e-01 2.16300000e+03]
 [9.67268398e-01 9.69949145e-01 9.65890231e-01 2.16300000e+03]]",0.9658902307908566,0.9672683982484128,0.9699491447064262,0.9667128987517336
cybertweets,14414,UBERTopic,botnet,100,484.08719992637634,"[[8.71794872e-01 3.17757009e-01 4.65753425e-01 1.07000000e+02]
 [9.65630885e-01 9.97568093e-01 9.81339713e-01 2.05600000e+03]
 [9.63938974e-01 9.63938974e-01 9.63938974e-01 9.63938974e-01]
 [9.18712878e-01 6.57662551e-01 7.23546569e-01 2.16300000e+03]
 [9.60988974e-01 9.63938974e-01 9.55834520e-01 2.16300000e+03]]",0.9558345197406944,0.9609889741533644,0.9639389736477116,0.9653259361997226
cybertweets,14414,UBERTopic,botnet,110,394.3760573863983,"[[8.69565217e-01 3.73831776e-01 5.22875817e-01 1.07000000e+02]
 [9.68351441e-01 9.97081712e-01 9.82506590e-01 2.05600000e+03]
 [9.66250578e-01 9.66250578e-01 9.66250578e-01 9.66250578e-01]
 [9.18958329e-01 6.85456744e-01 7.52691203e-01 2.16300000e+03]
 [9.63464651e-01 9.66250578e-01 9.59769423e-01 2.16300000e+03]]",0.9601713029742446,0.9644347643742568,0.9667128987517336,0.9690245030050856
cybertweets,14414,UBERTopic,botnet,120,435.3245856761933,"[[7.44186047e-01 2.99065421e-01 4.26666667e-01 1.07000000e+02]
 [9.64622642e-01 9.94649805e-01 9.79406130e-01 2.05600000e+03]
 [9.60240407e-01 9.60240407e-01 9.60240407e-01 9.60240407e-01]
 [8.54404344e-01 6.46857613e-01 7.03036398e-01 2.16300000e+03]
 [9.53718011e-01 9.60240407e-01 9.52063032e-01 2.16300000e+03]]",0.9528126424490644,0.955545492,0.9611650485436892,0.9699491447064262
cybertweets,14414,UBERTopic,botnet,130,384.45494842529297,"[[8.11320755e-01 4.01869159e-01 5.37500000e-01 1.07000000e+02]
 [9.69668246e-01 9.95136187e-01 9.82237158e-01 2.05600000e+03]
 [9.65788257e-01 9.65788257e-01 9.65788257e-01 9.65788257e-01]
 [8.90494501e-01 6.98502673e-01 7.59868579e-01 2.16300000e+03]
 [9.61835060e-01 9.65788257e-01 9.60236753e-01 2.16300000e+03]]",0.9602367529983714,0.9618350603082108,0.965788257,0.9648636153490524
cybertweets,14414,UBERTopic,botnet,140,419.3405072689056,"[[8.91891892e-01 3.08411215e-01 4.58333333e-01 1.07000000e+02]
 [9.65192850e-01 9.98054475e-01 9.81348637e-01 2.05600000e+03]
 [9.63938974e-01 9.63938974e-01 9.63938974e-01 9.63938974e-01]
 [9.28542371e-01 6.53232845e-01 7.19840985e-01 2.16300000e+03]
 [9.61566774e-01 9.63938974e-01 9.55475943e-01 2.16300000e+03]]",0.9554759428437882,0.9615667743424868,0.9639389736477116,0.9690245030050856
cybertweets,14414,UBERTopic,botnet,150,454.1249210834503,"[[8.52941176e-01 5.42056075e-01 6.62857143e-01 1.07000000e+02]
 [9.76610979e-01 9.95136187e-01 9.85786557e-01 2.05600000e+03]
 [9.72723070e-01 9.72723070e-01 9.72723070e-01 9.72723070e-01]
 [9.14776077e-01 7.68596131e-01 8.24321850e-01 2.16300000e+03]
 [9.70493240e-01 9.72723070e-01 9.69811778e-01 2.16300000e+03]]",0.9706551214101242,0.9717930366707398,0.9736477115117892,0.9625520110957004
cybertweets,14414,UBERTopic,ddos,20,684.7343308925629,"[[7.44186047e-01 5.69732938e-01 6.45378151e-01 3.37000000e+02]
 [9.23884514e-01 9.63855422e-01 9.43446797e-01 1.82600000e+03]
 [9.02450301e-01 9.02450301e-01 9.02450301e-01 9.02450301e-01]
 [8.34035280e-01 7.66794180e-01 7.94412474e-01 2.16300000e+03]
 [8.95887111e-01 9.02450301e-01 8.97007068e-01 2.16300000e+03]]",0.8970070681872997,0.8958871109727224,0.9024503005085528,0.8895053166897827
cybertweets,14414,UBERTopic,ddos,30,560.2648248672485,"[[8.86699507e-01 5.34124629e-01 6.66666667e-01 3.37000000e+02]
 [9.19897959e-01 9.87404162e-01 9.52456418e-01 1.82600000e+03]
 [9.16782247e-01 9.16782247e-01 9.16782247e-01 9.16782247e-01]
 [9.03298733e-01 7.60764396e-01 8.09561543e-01 2.16300000e+03]
 [9.14725570e-01 9.16782247e-01 9.07929767e-01 2.16300000e+03]]",0.908355991,0.9154439624568887,0.9172445677300046,0.9149329634766528
cybertweets,14414,UBERTopic,ddos,40,527.5470745563507,"[[8.92018779e-01 5.63798220e-01 6.90909091e-01 3.37000000e+02]
 [9.24615385e-01 9.87404162e-01 9.54978814e-01 1.82600000e+03]
 [9.21405455e-01 9.21405455e-01 9.21405455e-01 9.21405455e-01]
 [9.08317082e-01 7.75601191e-01 8.22943952e-01 2.16300000e+03]
 [9.19536764e-01 9.21405455e-01 9.13836189e-01 2.16300000e+03]]",0.9126650307890524,0.9185775454056656,0.9204808136846973,0.919
cybertweets,14414,UBERTopic,ddos,50,497.0018756389618,"[[8.94067797e-01 6.26112760e-01 7.36474695e-01 3.37000000e+02]
 [9.34613389e-01 9.86308872e-01 9.59765521e-01 1.82600000e+03]
 [9.30189552e-01 9.30189552e-01 9.30189552e-01 9.30189552e-01]
 [9.14340593e-01 8.06210816e-01 8.48120108e-01 2.16300000e+03]
 [9.28296299e-01 9.30189552e-01 9.24976335e-01 2.16300000e+03]]",0.9254108647454774,0.928917686,0.9306518723994452,0.9223300970873788
cybertweets,14414,UBERTopic,ddos,60,482.02449560165405,"[[8.73786408e-01 5.34124629e-01 6.62983425e-01 3.37000000e+02]
 [9.19775166e-01 9.85761227e-01 9.51625694e-01 1.82600000e+03]
 [9.15395284e-01 9.15395284e-01 9.15395284e-01 9.15395284e-01]
 [8.96780787e-01 7.59942928e-01 8.07304560e-01 2.16300000e+03]
 [9.12610020e-01 9.15395284e-01 9.06654615e-01 2.16300000e+03]]",0.9059789147559604,0.9110523800291596,0.9144706426259824,0.921405455
cybertweets,14414,UBERTopic,ddos,70,488.96644163131714,"[[8.81516588e-01 5.51928783e-01 6.78832117e-01 3.37000000e+02]
 [9.22643443e-01 9.86308872e-01 9.53414505e-01 1.82600000e+03]
 [9.18631530e-01 9.18631530e-01 9.18631530e-01 9.18631530e-01]
 [9.02080015e-01 7.69118828e-01 8.16123311e-01 2.16300000e+03]
 [9.16235791e-01 9.18631530e-01 9.10633985e-01 2.16300000e+03]]",0.909715119,0.9161731031320408,0.9181692094313454,0.9255663430420712
cybertweets,14414,UBERTopic,ddos,80,521.8068084716797,"[[8.81278539e-01 5.72700297e-01 6.94244604e-01 3.37000000e+02]
 [9.25925926e-01 9.85761227e-01 9.54907162e-01 1.82600000e+03]
 [9.21405455e-01 9.21405455e-01 9.21405455e-01 9.21405455e-01]
 [9.03602232e-01 7.79230762e-01 8.24575883e-01 2.16300000e+03]
 [9.18969768e-01 9.21405455e-01 9.14295381e-01 2.16300000e+03]]",0.914724233,0.9196317585693592,0.9218677762367082,0.9306518723994452
cybertweets,14414,UBERTopic,ddos,90,450.1311752796173,"[[8.88888889e-01 5.69732938e-01 6.94394213e-01 3.37000000e+02]
 [9.25526451e-01 9.86856517e-01 9.55208057e-01 1.82600000e+03]
 [9.21867776e-01 9.21867776e-01 9.21867776e-01 9.21867776e-01]
 [9.07207670e-01 7.78294727e-01 8.24801135e-01 2.16300000e+03]
 [9.19818241e-01 9.21867776e-01 9.14572706e-01 2.16300000e+03]]",0.914110468,0.920445755,0.9218677762367082,0.926490985
cybertweets,14414,UBERTopic,ddos,100,425.4223337173462,"[[8.77934272e-01 5.54896142e-01 6.80000000e-01 3.37000000e+02]
 [9.23076923e-01 9.85761227e-01 9.53389831e-01 1.82600000e+03]
 [9.18631530e-01 9.18631530e-01 9.18631530e-01 9.18631530e-01]
 [9.00505598e-01 7.70328685e-01 8.16694915e-01 2.16300000e+03]
 [9.16043602e-01 9.18631530e-01 9.10795114e-01 2.16300000e+03]]",0.9127756234937228,0.9197361865404392,0.9209431345353676,0.919093851
cybertweets,14414,UBERTopic,ddos,110,444.1699619293213,"[[8.93877551e-01 6.49851632e-01 7.52577320e-01 3.37000000e+02]
 [9.38477581e-01 9.85761227e-01 9.61538462e-01 1.82600000e+03]
 [9.33425798e-01 9.33425798e-01 9.33425798e-01 9.33425798e-01]
 [9.16177566e-01 8.17806429e-01 8.57057891e-01 2.16300000e+03]
 [9.31528801e-01 9.33425798e-01 9.28981871e-01 2.16300000e+03]]",0.928195928,0.931300732,0.932963477,0.9297272306981044
cybertweets,14414,UBERTopic,ddos,120,447.5088965892792,"[[9.03361345e-01 6.37982196e-01 7.47826087e-01 3.37000000e+02]
 [9.36623377e-01 9.87404162e-01 9.61343642e-01 1.82600000e+03]
 [9.32963477e-01 9.32963477e-01 9.32963477e-01 9.32963477e-01]
 [9.19992361e-01 8.12693179e-01 8.54584864e-01 2.16300000e+03]
 [9.31441081e-01 9.32963477e-01 9.28077153e-01 2.16300000e+03]]",0.9296234884676632,0.9330057076329976,0.934350439,0.9325011558021268
cybertweets,14414,UBERTopic,ddos,130,456.55044388771057,"[[8.97540984e-01 6.49851632e-01 7.53872633e-01 3.37000000e+02]
 [9.38509640e-01 9.86308872e-01 9.61815754e-01 1.82600000e+03]
 [9.33888118e-01 9.33888118e-01 9.33888118e-01 9.33888118e-01]
 [9.18025312e-01 8.18080252e-01 8.57844194e-01 2.16300000e+03]
 [9.32126637e-01 9.33888118e-01 9.29417774e-01 2.16300000e+03]]",0.928749749,0.9317769720427824,0.9334257975034674,0.922792418
cybertweets,14414,UBERTopic,ddos,140,392.41745352745056,"[[8.88429752e-01 6.37982196e-01 7.42659758e-01 3.37000000e+02]
 [9.36491411e-01 9.85213582e-01 9.60234855e-01 1.82600000e+03]
 [9.31114193e-01 9.31114193e-01 9.31114193e-01 9.31114193e-01]
 [9.12460581e-01 8.11597889e-01 8.51447306e-01 2.16300000e+03]
 [9.29003302e-01 9.31114193e-01 9.26336192e-01 2.16300000e+03]]",0.9268413282994966,0.930647565,0.9320388349514565,0.9283402681460934
cybertweets,14414,UBERTopic,ddos,150,437.8731313,"[[8.75502008e-01 6.46884273e-01 7.44027304e-01 3.37000000e+02]
 [9.37826541e-01 9.83023001e-01 9.59893048e-01 1.82600000e+03]
 [9.30651872e-01 9.30651872e-01 9.30651872e-01 9.30651872e-01]
 [9.06664275e-01 8.14953637e-01 8.51960176e-01 2.16300000e+03]
 [9.28116246e-01 9.30651872e-01 9.26260706e-01 2.16300000e+03]]",0.9248459830142436,0.9264786855104102,0.9292649098474342,0.9288025889967636
cybertweets,14414,UBERTopic,leak,20,698.8307254314423,"[[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40000000e+01]
 [9.88904300e-01 1.00000000e+00 9.94421199e-01 2.13900000e+03]
 [9.88904300e-01 9.88904300e-01 9.88904300e-01 9.88904300e-01]
 [4.94452150e-01 5.00000000e-01 4.97210600e-01 2.16300000e+03]
 [9.77931714e-01 9.88904300e-01 9.83387400e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,UBERTopic,leak,30,623.9154651165009,"[[7.50000000e-01 2.50000000e-01 3.75000000e-01 2.40000000e+01]
 [9.91647332e-01 9.99064984e-01 9.95342338e-01 2.13900000e+03]
 [9.90753583e-01 9.90753583e-01 9.90753583e-01 9.90753583e-01]
 [8.70823666e-01 6.24532492e-01 6.85171169e-01 2.16300000e+03]
 [9.88966085e-01 9.90753583e-01 9.88459205e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9889042995839112
cybertweets,14414,UBERTopic,leak,40,546.1748106479645,"[[3.84615385e-01 2.08333333e-01 2.70270270e-01 2.40000000e+01]
 [9.91162791e-01 9.96259935e-01 9.93704826e-01 2.13900000e+03]
 [9.87517337e-01 9.87517337e-01 9.87517337e-01 9.87517337e-01]
 [6.87889088e-01 6.02296634e-01 6.31987548e-01 2.16300000e+03]
 [9.84432722e-01 9.87517337e-01 9.85677813e-01 2.16300000e+03]]",0.9853668232674136,0.9841238288427544,0.9870550161812298,0.9870550161812298
cybertweets,14414,UBERTopic,leak,50,555.6696887016296,"[[1.00000000e+00 3.33333333e-01 5.00000000e-01 2.40000000e+01]
 [9.92575406e-01 1.00000000e+00 9.96273871e-01 2.13900000e+03]
 [9.92602866e-01 9.92602866e-01 9.92602866e-01 9.92602866e-01]
 [9.96287703e-01 6.66666667e-01 7.48136935e-01 2.16300000e+03]
 [9.92657787e-01 9.92602866e-01 9.90767364e-01 2.16300000e+03]]",0.9907673643254108,0.9926577871028572,0.9926028663892742,0.989
cybertweets,14414,UBERTopic,leak,60,491.5175374,"[[8.33333333e-01 4.16666667e-01 5.55555556e-01 2.40000000e+01]
 [9.93491399e-01 9.99064984e-01 9.96270396e-01 2.13900000e+03]
 [9.92602866e-01 9.92602866e-01 9.92602866e-01 9.92602866e-01]
 [9.13412366e-01 7.07865825e-01 7.75912976e-01 2.16300000e+03]
 [9.91714333e-01 9.92602866e-01 9.91380356e-01 2.16300000e+03]]",0.991380356,0.9917143334294084,0.9926028663892742,0.9916782246879334
cybertweets,14414,UBERTopic,leak,70,476.7978244,"[[8.57142857e-01 2.50000000e-01 3.87096774e-01 2.40000000e+01]
 [9.91651206e-01 9.99532492e-01 9.95576251e-01 2.13900000e+03]
 [9.91215904e-01 9.91215904e-01 9.91215904e-01 9.91215904e-01]
 [9.24397032e-01 6.24766246e-01 6.91336513e-01 2.16300000e+03]
 [9.90158742e-01 9.91215904e-01 9.88824745e-01 2.16300000e+03]]",0.9883577753674057,0.9912932429601046,0.9912159038372632,0.9907535829865928
cybertweets,14414,UBERTopic,leak,80,464.4609668254852,"[[1.00000000e+00 2.50000000e-01 4.00000000e-01 2.40000000e+01]
 [9.91655076e-01 1.00000000e+00 9.95810056e-01 2.13900000e+03]
 [9.91678225e-01 9.91678225e-01 9.91678225e-01 9.91678225e-01]
 [9.95827538e-01 6.25000000e-01 6.97905028e-01 2.16300000e+03]
 [9.91747669e-01 9.91678225e-01 9.89199126e-01 2.16300000e+03]]",0.9891991259811403,0.9917476692663372,0.9916782246879334,0.9921405455386038
cybertweets,14414,UBERTopic,leak,90,442.97597646713257,"[[9.00000000e-01 3.75000000e-01 5.29411765e-01 2.40000000e+01]
 [9.93032977e-01 9.99532492e-01 9.96272134e-01 2.13900000e+03]
 [9.92602866e-01 9.92602866e-01 9.92602866e-01 9.92602866e-01]
 [9.46516489e-01 6.87266246e-01 7.62841949e-01 2.16300000e+03]
 [9.92000711e-01 9.92602866e-01 9.91091991e-01 2.16300000e+03]]",0.9903680365913988,0.9914215228599847,0.9921405455386038,0.9907535829865928
cybertweets,14414,UBERTopic,leak,100,438.3626446723938,"[[8.88888889e-01 3.33333333e-01 4.84848485e-01 2.40000000e+01]
 [9.92571959e-01 9.99532492e-01 9.96040065e-01 2.13900000e+03]
 [9.92140546e-01 9.92140546e-01 9.92140546e-01 9.92140546e-01]
 [9.40730424e-01 6.66432913e-01 7.40444275e-01 2.16300000e+03]
 [9.91421523e-01 9.92140546e-01 9.90368037e-01 2.16300000e+03]]",0.9903680365913988,0.9914215228599847,0.9921405455386038,0.9893666204345816
cybertweets,14414,UBERTopic,leak,110,453.0557687282562,"[[9.16666667e-01 4.58333333e-01 6.11111111e-01 2.40000000e+01]
 [9.93956299e-01 9.99532492e-01 9.96736597e-01 2.13900000e+03]
 [9.93527508e-01 9.93527508e-01 9.93527508e-01 9.93527508e-01]
 [9.55311483e-01 7.28932913e-01 8.03923854e-01 2.16300000e+03]
 [9.93098717e-01 9.93527508e-01 9.92457812e-01 2.16300000e+03]]",0.9924578118752874,0.9930987167855998,0.9935275080906149,0.9912159038372632
cybertweets,14414,UBERTopic,leak,120,524.2549064159393,"[[8.88888889e-01 3.33333333e-01 4.84848485e-01 2.40000000e+01]
 [9.92571959e-01 9.99532492e-01 9.96040065e-01 2.13900000e+03]
 [9.92140546e-01 9.92140546e-01 9.92140546e-01 9.92140546e-01]
 [9.40730424e-01 6.66432913e-01 7.40444275e-01 2.16300000e+03]
 [9.91421523e-01 9.92140546e-01 9.90368037e-01 2.16300000e+03]]",0.9876484028836362,0.9881149660721684,0.9902912621359224,0.9935275080906149
cybertweets,14414,UBERTopic,leak,130,436.9505722522736,"[[8.18181818e-01 3.75000000e-01 5.14285714e-01 2.40000000e+01]
 [9.93029740e-01 9.99064984e-01 9.96038220e-01 2.13900000e+03]
 [9.92140546e-01 9.92140546e-01 9.92140546e-01 9.92140546e-01]
 [9.05605779e-01 6.87032492e-01 7.55161967e-01 2.16300000e+03]
 [9.91089680e-01 9.92140546e-01 9.90692838e-01 2.16300000e+03]]",0.9906928380563648,0.9910896796205562,0.9921405455386038,0.9926028663892742
cybertweets,14414,UBERTopic,leak,140,546.1328969,"[[3.63636364e-01 1.66666667e-01 2.28571429e-01 2.40000000e+01]
 [9.90706320e-01 9.96727443e-01 9.93707760e-01 2.13900000e+03]
 [9.87517337e-01 9.87517337e-01 9.87517337e-01 9.87517337e-01]
 [6.77171342e-01 5.81697055e-01 6.11139595e-01 2.16300000e+03]
 [9.83748539e-01 9.87517337e-01 9.85218037e-01 2.16300000e+03]]",0.9833873997257024,0.977931714,0.9889042995839112,0.9921405455386038
cybertweets,14414,UBERTopic,leak,150,411.2901384830475,"[[1.00000000e+00 2.50000000e-01 4.00000000e-01 2.40000000e+01]
 [9.91655076e-01 1.00000000e+00 9.95810056e-01 2.13900000e+03]
 [9.91678225e-01 9.91678225e-01 9.91678225e-01 9.91678225e-01]
 [9.95827538e-01 6.25000000e-01 6.97905028e-01 2.16300000e+03]
 [9.91747669e-01 9.91678225e-01 9.89199126e-01 2.16300000e+03]]",0.9891991259811403,0.9917476692663372,0.9916782246879334,0.9939898289412852
cybertweets,14414,UBERTopic,ransomware,20,643.5435671806335,"[[8.93129771e-01 5.00000000e-01 6.41095890e-01 4.68000000e+02]
 [8.76906891e-01 9.83480826e-01 9.27141268e-01 1.69500000e+03]
 [8.78871937e-01 8.78871937e-01 8.78871937e-01 8.78871937e-01]
 [8.85018331e-01 7.41740413e-01 7.84118579e-01 2.16300000e+03]
 [8.80416973e-01 8.78871937e-01 8.65250729e-01 2.16300000e+03]]",0.8652507286641413,0.8804169733036429,0.8788719371243643,0.8802588996763754
cybertweets,14414,UBERTopic,ransomware,30,609.1960582733154,"[[8.77118644e-01 4.42307692e-01 5.88068182e-01 4.68000000e+02]
 [8.64556305e-01 9.82890855e-01 9.19933738e-01 1.69500000e+03]
 [8.65926953e-01 8.65926953e-01 8.65926953e-01 8.65926953e-01]
 [8.70837475e-01 7.12599274e-01 7.54000960e-01 2.16300000e+03]
 [8.67274370e-01 8.65926953e-01 8.48129263e-01 2.16300000e+03]]",0.8481292628072286,0.8672743701487861,0.8659269533055941,0.8756356911696718
cybertweets,14414,UBERTopic,ransomware,40,571.9177773,"[[9.08396947e-01 5.08547009e-01 6.52054795e-01 4.68000000e+02]
 [8.79011047e-01 9.85840708e-01 9.29365962e-01 1.69500000e+03]
 [8.82570504e-01 8.82570504e-01 8.82570504e-01 8.82570504e-01]
 [8.93703997e-01 7.47193858e-01 7.90710378e-01 2.16300000e+03]
 [8.85369161e-01 8.82570504e-01 8.69365210e-01 2.16300000e+03]]",0.8676620859663265,0.882213659,0.8807212205270458,0.874
cybertweets,14414,UBERTopic,ransomware,50,515.1982073783875,"[[8.95522388e-01 5.12820513e-01 6.52173913e-01 4.68000000e+02]
 [8.79683377e-01 9.83480826e-01 9.28690808e-01 1.69500000e+03]
 [8.81645862e-01 8.81645862e-01 8.81645862e-01 8.81645862e-01]
 [8.87602883e-01 7.48150669e-01 7.90432360e-01 2.16300000e+03]
 [8.83110403e-01 8.81645862e-01 8.68861910e-01 2.16300000e+03]]",0.8705673443218138,0.8862447695098502,0.883495146,0.8754
cybertweets,14414,UBERTopic,ransomware,60,488.7994308,"[[8.93442623e-01 4.65811966e-01 6.12359551e-01 4.68000000e+02]
 [8.69723814e-01 9.84660767e-01 9.23630327e-01 1.69500000e+03]
 [8.72399445e-01 8.72399445e-01 8.72399445e-01 8.72399445e-01]
 [8.81583219e-01 7.25236366e-01 7.67994939e-01 2.16300000e+03]
 [8.74855762e-01 8.72399445e-01 8.56281865e-01 2.16300000e+03]]",0.8558741745015411,0.8756718978883983,0.8723994452149791,0.8737864077669902
cybertweets,14414,UBERTopic,ransomware,70,421.5570476055145,"[[8.73239437e-01 5.29914530e-01 6.59574468e-01 4.68000000e+02]
 [8.82916445e-01 9.78761062e-01 9.28371572e-01 1.69500000e+03]
 [8.81645862e-01 8.81645862e-01 8.81645862e-01 8.81645862e-01]
 [8.78077941e-01 7.54337796e-01 7.93973020e-01 2.16300000e+03]
 [8.80822668e-01 8.81645862e-01 8.70212976e-01 2.16300000e+03]]",0.8713241765333269,0.883260732,0.8830328247803976,0.8756356911696718
cybertweets,14414,UBERTopic,ransomware,80,474.3709440231323,"[[8.78787879e-01 4.95726496e-01 6.33879781e-01 4.68000000e+02]
 [8.75724065e-01 9.81120944e-01 9.25431274e-01 1.69500000e+03]
 [8.76098012e-01 8.76098012e-01 8.76098012e-01 8.76098012e-01]
 [8.77255972e-01 7.38423720e-01 7.79655528e-01 2.16300000e+03]
 [8.76386971e-01 8.76098012e-01 8.62349398e-01 2.16300000e+03]]",0.8619279263706952,0.8756181513432955,0.8756356911696718,0.8881183541377716
cybertweets,14414,UBERTopic,ransomware,90,484.8210959434509,"[[8.80000000e-01 5.17094017e-01 6.51413190e-01 4.68000000e+02]
 [8.80296610e-01 9.80530973e-01 9.27714206e-01 1.69500000e+03]
 [8.80258900e-01 8.80258900e-01 8.80258900e-01 8.80258900e-01]
 [8.80148305e-01 7.48812495e-01 7.89563698e-01 2.16300000e+03]
 [8.80232434e-01 8.80258900e-01 8.67932017e-01 2.16300000e+03]]",0.8679320166142209,0.8802324337666613,0.8802588996763754,0.8844197873324087
cybertweets,14414,UBERTopic,ransomware,100,545.5528490543365,"[[8.72413793e-01 5.40598291e-01 6.67546174e-01 4.68000000e+02]
 [8.85210892e-01 9.78171091e-01 9.29372197e-01 1.69500000e+03]
 [8.83495146e-01 8.83495146e-01 8.83495146e-01 8.83495146e-01]
 [8.78812342e-01 7.59384691e-01 7.98459186e-01 2.16300000e+03]
 [8.82442033e-01 8.83495146e-01 8.72721907e-01 2.16300000e+03]]",0.8727219065825902,0.8824420325771886,0.883495146,0.864539991
